Content.Data;Content.Grupo;Content.Subgrupo;Content.Natureza;Content.FORNECEDOR;Content.Entrada (R$);Content.Saída (R$);Content.Histórico;Name;;;;;
10/06/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-9,00;Tarifa;FluxoAgata;;;;;
21/06/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;ALEXANTRE TOSIN;0,00;-1250,00;Entrada p/ execução de projeto eletrico da infra subterrânea p/ orçamento (sem aprovação);FluxoAgata;;;;;
21/06/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-9,00;Tarifa;FluxoAgata;;;;;
23/06/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-9,00;Tarifa;FluxoAgata;;;;;
24/06/2021;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-700,00;Honorário  Agata;FluxoAgata;;;;;
01/07/2021;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;ABACO INCORPORACOES LTDA;50000,00;0,00;aporte;FluxoAgata;;;;;
01/07/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
26/07/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-61,95;Tarifa;FluxoAgata;;;;;
26/07/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
26/07/2021;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-700,00;Honorário  lifecon;FluxoAgata;;;;;
28/07/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
28/07/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;PERTHO GESTAO IMOBILIARIA LTDA;0,00;-4999,99;Assessoria em compatibização de projetos;FluxoAgata;;;;;
29/07/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
29/07/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;PERTHO GESTAO IMOBILIARIA LTDA;0,00;-1600,01;Assessoria em compatibização de projetos;FluxoAgata;;;;;
02/08/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-61,95;Tarifa;FluxoAgata;;;;;
09/08/2021;BARILOCHE;CUSTO DO ATIVO;CUSTO DA ÁREA;CNN CONSTRUÇÕES;0,00;-15962,46;primeira parcela obras de arruamento;FluxoAgata;;;;;
20/08/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;JUNTA COMERCIAL DO PARANÁ;0,00;-91,50;taxa JUCEPAR;FluxoAgata;;;;;
20/08/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;JUNTA COMERCIAL DO PARANÁ;0,00;-88,04;taxa JUCEPAR;FluxoAgata;;;;;
24/08/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
24/08/2021;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-700,00;Honorário  Agata;FluxoAgata;;;;;
25/08/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
25/08/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS URBANÍSTICOS;FOCCO ARQUITETURA;0,00;-4999,99;elaboração e aprovação de projetos;FluxoAgata;;;;;
26/08/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
26/08/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS URBANÍSTICOS;FOCCO ARQUITETURA;0,00;-2000,01;elaboração e aprovação de projetos;FluxoAgata;;;;;
27/08/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
27/08/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS URBANÍSTICOS;FOCCO ARQUITETURA;0,00;-47,00;;FluxoAgata;;;;;
27/08/2021;NORTHSIDE;CUSTO DO ATIVO;REGISTRO DE IMÓVEIS;PREFEITURA MUNICIPAL DE NOVO HAMBURGO;0,00;-208,33;Taxa par emissão de LP;FluxoAgata;;;;;
01/09/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-61,95;Tarifa;FluxoAgata;;;;;
09/09/2021;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;ABACO INCORPORACOES LTDA;50000,00;0,00;aporte;FluxoAgata;;;;;
09/09/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
09/09/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
09/09/2021;BARILOCHE;CUSTO DO ATIVO;CUSTO DA ÁREA;CNN CONSTRUÇÕES;0,00;-29264,53;asfalto barreirinha;FluxoAgata;;;;;
09/09/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS URBANÍSTICOS;FOCCO ARQUITETURA;0,00;-309,30;Plotagens;FluxoAgata;;;;;
09/09/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;PERTHO GESTAO IMOBILIARIA LTDA;0,00;-4443,20;Assessoria em compatibização de projetos;FluxoAgata;;;;;
24/09/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
24/09/2021;NORTHSIDE;CUSTO DO ATIVO;SERVIÇOS DE TOPOGRAFIA;TOPOGRAFIA CENTRAL;0,00;-1800,00;topografia;FluxoAgata;;;;;
27/09/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
27/09/2021;BARILOCHE;CUSTO DO ATIVO;CUSTO DA ÁREA;REGINALDO;0,00;-5350,00;ampliação do calçamento;FluxoAgata;;;;;
30/09/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
30/09/2021;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-700,00;Honorário  Agata;FluxoAgata;;;;;
01/10/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-61,95;Tarifa;FluxoAgata;;;;;
14/10/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;ALEXANTRE TOSIN;0,00;-2250,00;projetos complementares;FluxoAgata;;;;;
14/10/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;ANDERSON L. DE SOUZA;0,00;-2000,00;projetos complementares;FluxoAgata;;;;;
14/10/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
14/10/2021;BARILOCHE;CUSTO DO ATIVO;CUSTO DA ÁREA;CNN CONSTRUÇÕES;0,00;-7981,23;asfalto barreirinha;FluxoAgata;;;;;
15/10/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;ANDERSON L. DE SOUZA;0,00;-2000,00;projetos complementares;FluxoAgata;;;;;
18/10/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-9,00;Tarifa;FluxoAgata;;;;;
19/10/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
19/10/2021;NORTHSIDE;CUSTO DO ATIVO;CUSTO DA ÁREA (ROÇADA, CERCAMENTO E OUTROS);ROGÉRIO MULLER;0,00;-3400,00;limpeza de terreno;FluxoAgata;;;;;
20/10/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS URBANÍSTICOS;CAU RS;0,00;-97,95;Arboristico e PGRCC;FluxoAgata;;;;;
01/11/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-61,95;Tarifa;FluxoAgata;;;;;
05/11/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
05/11/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;FOCCO ARQUITETURA;0,00;-4500,00;projeto arborização e arquitetonico edificações e áreas condominiais;FluxoAgata;;;;;
09/11/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;Tarifa;FluxoAgata;;;;;
09/11/2021;NORTHSIDE;CUSTO DO ATIVO;SERVIÇOS DE TOPOGRAFIA;TOPOGRAFIA CENTRAL;0,00;-1800,00;topografia;FluxoAgata;;;;;
23/11/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;tarifa bancária;FluxoAgata;;;;;
23/11/2021;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-2100,00;Honorário  Agata;FluxoAgata;;;;;
25/11/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;tarifa bancária;FluxoAgata;;;;;
25/11/2021;BARILOCHE;CUSTO DO ATIVO;CUSTO DA ÁREA;REGINALDO;0,00;-5500,00;calçamento;FluxoAgata;;;;;
01/12/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-61,95;Tarifa;FluxoAgata;;;;;
21/12/2021;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;tarifa bancária;FluxoAgata;;;;;
21/12/2021;NORTHSIDE;CUSTO DO ATIVO;PROJETOS URBANÍSTICOS;FOCCO ARQUITETURA;0,00;-1917,00;consultoria;FluxoAgata;;;;;
03/01/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-63,85;Tarifa;FluxoAgata;;;;;
24/01/2022;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;ABACO INCORPORACOES LTDA;80000,00;0,00;aporte;FluxoAgata;;;;;
31/01/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;ANDERSON L. DE SOUZA;0,00;-1000,00;projetos complementares;FluxoAgata;;;;;
01/02/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-63,85;Tarifa;FluxoAgata;;;;;
01/02/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;tarifa bancária;FluxoAgata;;;;;
01/02/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS URBANÍSTICOS;FOCCO ARQUITETURA;0,00;-4999,99;aprovação Metroplan;FluxoAgata;;;;;
01/02/2022;BARILOCHE;CUSTO DO ATIVO;IPTU / ITR;MUNICIPIO DE CURITIBA;0,00;-19257,80;IPTU;FluxoAgata;;;;;
02/02/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;tarifa bancária;FluxoAgata;;;;;
02/02/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-9,00;tarifa bancária;FluxoAgata;;;;;
02/02/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS URBANÍSTICOS;FOCCO ARQUITETURA;0,00;-1000,01;aprovação Metroplan;FluxoAgata;;;;;
03/02/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;tarifa bancária;FluxoAgata;;;;;
03/02/2022;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-700,00;Honorário  lifecon;FluxoAgata;;;;;
08/02/2022;NORTHSIDE;CUSTO DO ATIVO;IPTU / ITR;MUNICIPIO DE NOVO HAMBURGO;0,00;-27953,05;IPTU;FluxoAgata;;;;;
11/02/2022;BARILOCHE;CUSTO DO ATIVO;CUSTO DA ÁREA;SINALCENTER;0,00;-1697,97;Sinalização de via;FluxoAgata;;;;;
25/02/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;tarifa bancária;FluxoAgata;;;;;
25/02/2022;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-700,00;Honorário  Agata;FluxoAgata;;;;;
02/03/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-63,85;Tarifa;FluxoAgata;;;;;
14/03/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS URBANÍSTICOS;RAFAEL CELONI DOMBROSKI;0,00;-356,00;Impressões;FluxoAgata;;;;;
17/03/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;tarifa bancária;FluxoAgata;;;;;
17/03/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS URBANÍSTICOS;FOCCO ARQUITETURA;0,00;-6000,00;Aprovação do projeto na PMNH;FluxoAgata;;;;;
18/03/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,05;tarifa bancária;FluxoAgata;;;;;
18/03/2022;NORTHSIDE;CUSTO DO ATIVO;CUSTO DA ÁREA (ROÇADA, CERCAMENTO E OUTROS);PERTHO GESTAO IMOBILIARIA LTDA;0,00;-9000,00;cercamento do terreno;FluxoAgata;;;;;
01/04/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-63,85;Tarifa;FluxoAgata;;;;;
01/04/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,65;tarifa bancária;FluxoAgata;;;;;
01/04/2022;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-700,00;Honorário  Agata;FluxoAgata;;;;;
02/05/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-63,85;Tarifa;FluxoAgata;;;;;
01/06/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-63,85;Tarifa;FluxoAgata;;;;;
23/06/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,65;tarifa bancária;FluxoAgata;;;;;
23/06/2022;NORTHSIDE;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;PREFEITURA MUNICIPAL DE PINHAIS;0,00;-185,71;Taxa de alvará;FluxoAgata;;;;;
23/06/2022;NORTHSIDE;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;PREFEITURA MUNICIPAL DE PINHAIS;0,00;-160,43;Taxa de alvará;FluxoAgata;;;;;
23/06/2022;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-2100,00;Honorário  Agata;FluxoAgata;;;;;
28/06/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,65;tarifa bancária;FluxoAgata;;;;;
28/06/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;POLISERVIÇOS PARA CONSTRUÇÃO;0,00;-3075,00;50% referente a prestação de serviços;FluxoAgata;;;;;
01/07/2022;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;ABACO INCORPORACOES LTDA;50000,00;0,00;aporte;FluxoAgata;;;;;
01/07/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-69,20;Tarifa;FluxoAgata;;;;;
18/07/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,65;tarifa bancária;FluxoAgata;;;;;
18/07/2022;BARILOCHE;CUSTO DO ATIVO;LIMPEZA DE ÁREA E TERRAPLANAGEM INICIAL;REGINALDO;0,00;-500,00;Limpeza de terreno;FluxoAgata;;;;;
22/07/2022;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;AJUSTE DE SALDO;28,65;0,00;Ajuste de saldo;FluxoAgata;;;;;
22/07/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,65;tarifa bancária;FluxoAgata;;;;;
22/07/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,65;tarifa bancária;FluxoAgata;;;;;
22/07/2022;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-300,00;Honorário  lifecon;FluxoAgata;;;;;
22/07/2022;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-400,00;Honorário  Agata;FluxoAgata;;;;;
01/08/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-69,20;TARIFA BANCARIA ContaMobile;FluxoAgata;;;;;
04/08/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,65;tarifa;FluxoAgata;;;;;
04/08/2022;BARILOCHE;CUSTO DO ATIVO;CUSTO DA ÁREA;REGINALDO;0,00;-2600,00;Retrabalho paver;FluxoAgata;;;;;
09/08/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;PREFEITURA MUNICIPAL DE PINHAIS;0,00;-102,37;PAGTO ELETRONICO TRIBUTO INTERNET --PR/SEFAZ;FluxoAgata;;;;;
09/08/2022;BARILOCHE;CUSTO DO ATIVO;CUSTO DA ÁREA;SINALCENTER;0,00;-220,00;PLACA E PINTURA DE SINALIZACAO;FluxoAgata;;;;;
17/08/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;PREFEITURA MUNICIPAL DE PINHAIS;0,00;-250,00;PAGTO ELETRONICO TRIBUTO INTERNET --DARF;FluxoAgata;;;;;
25/08/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,65;DOC/TED INTERNET DOC INTERNET;FluxoAgata;;;;;
25/08/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS DE EDIFICAÇÕES;JHULYE MAINARDI CARNIEL;0,00;-4999,99;TRANSF FDOS DOC-E H BANK DEST.JHULYE MAINARDI CARNIEL;FluxoAgata;;;;;
25/08/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS AMBIENTAIS;ZNO - ZILDO NESTOR DE OLIVEIRA - ME;0,00;-3650,00;TRANSF CC PARA CC PJ RAFAEL CELONI DOMBROSKI;FluxoAgata;;;;;
26/08/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,65;DOC/TED INTERNET DOC INTERNET;FluxoAgata;;;;;
26/08/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS DE EDIFICAÇÕES;JHULYE MAINARDI CARNIEL;0,00;-600,00;TRANSF FDOS DOC-E H BANK DEST.JHULYE MAINARDI CARNIEL;FluxoAgata;;;;;
26/08/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;PREFEITURA MUNICIPAL DE PINHAIS;0,00;-250,00;BRADESCO NET EMPRESA NET EMPRESA DARF 1345;FluxoAgata;;;;;
26/08/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;PREFEITURA MUNICIPAL DE PINHAIS;0,00;-250,00;BRADESCO NET EMPRESA NET EMPRESA DARF 1345;FluxoAgata;;;;;
26/08/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS AMBIENTAIS;ZNO - ZILDO NESTOR DE OLIVEIRA - ME;0,00;-3650,00;pago por Rafael em 13/05/22, sendo 2.000 pgrcc e 1650 LI;FluxoAgata;;;;;
01/09/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-69,20;TARIFA BANCARIA ContaMobile;FluxoAgata;;;;;
05/09/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,65;TARIFA;FluxoAgata;;;;;
05/09/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,65;TARIFA;FluxoAgata;;;;;
05/09/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;COMPETENCE;0,00;-4927,13;PARCELA CONS. ENGENHARIA CASAS LINDEIRAS;FluxoAgata;;;;;
05/09/2022;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-5000,00;1 PARCELA CONTRATO MAX;FluxoAgata;;;;;
05/09/2022;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-700,00;AGATA;FluxoAgata;;;;;
05/09/2022;NORTHSIDE;CUSTO DO ATIVO;CUSTO DA ÁREA (ROÇADA, CERCAMENTO E OUTROS);ROGÉRIO MULLER;0,00;-3800,00;LIMPEZA DE TERRENO;FluxoAgata;;;;;
15/09/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS AMBIENTAIS;PREFEITURA MUNICIPAL DE NOVO HAMBURGO;0,00;-230,70;PAGTO ELETRON  COBRANCA TAXA EMISSAO DE LI;FluxoAgata;;;;;
15/09/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;RECEITA FEDERAL;0,00;-169,73;PAGTO ELETRONICO TRIBUTO INTERNET --RECEITA FEDERAL/SP;FluxoAgata;;;;;
15/09/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;RECEITA FEDERAL;0,00;-54,75;PAGTO ELETRONICO TRIBUTO INTERNET --RECEITA FEDERAL/SP;FluxoAgata;;;;;
15/09/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;RECEITA FEDERAL;0,00;-54,75;PAGTO ELETRONICO TRIBUTO INTERNET --RECEITA FEDERAL/SP;FluxoAgata;;;;;
19/09/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-11,65;DOC/TED INTERNET DOC INTERNET;FluxoAgata;;;;;
19/09/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;ELM ;0,00;-2178,50;TRANSF FDOS DOC-E H BANK DEST.ELM SERVICOS DE ENGENHARIA;FluxoAgata;;;;;
21/09/2022;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-300,00;PAGTO ELETRON  COBRANCA CONTABILIDADE LIFECON;FluxoAgata;;;;;
21/09/2022;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-400,00;PAGTO ELETRON  COBRANCA CONTABILIDADE AGATA;FluxoAgata;;;;;
27/09/2022;NORTHSIDE;CUSTO DO ATIVO;PLACAS DE OBRAS, SINALIZAÇÃO;TR3 - COMUNICAÇÃO VISUAL;0,00;-290,00;TRANSFERENCIA PIX DES: EDUARDO TROES 0004125 27/09;FluxoAgata;;;;;
29/09/2022;NORTHSIDE;CUSTO DO ATIVO;PLACAS DE OBRAS, SINALIZAÇÃO;TR3 - COMUNICAÇÃO VISUAL;0,00;-4,06;TARIFA BANCARIA TRANSF PGTO PIX;FluxoAgata;;;;;
30/09/2022;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-1404,85;PAGTO ELETRON  COBRANCA MENSIDADE SISTEMA GESTAO WEB;FluxoAgata;;;;;
30/09/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS AMBIENTAIS;ZNO - ZILDO NESTOR DE OLIVEIRA - ME;0,00;-3000,00;TRANSFERENCIA PIX DES: ZNO LAUDOS AMBIENTAIS 30/09;FluxoAgata;;;;;
30/09/2022;NORTHSIDE;CUSTO DO ATIVO;PROJETOS AMBIENTAIS;ZNO - ZILDO NESTOR DE OLIVEIRA - ME;0,00;-66,70;TRANSFERENCIA PIX DES: ZNO LAUDOS AMBIENTAIS 30/09;FluxoAgata;;;;;
03/10/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-69,20;TARIFA BANCARIA ContaMobile;FluxoAgata;;;;;
04/10/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-9,00;TARIFA BANCARIA TRANSF PGTO PIX;FluxoAgata;;;;;
04/10/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;BRADESCO;0,00;-1,65;TARIFA BANCARIA TRANSF PGTO PIX;FluxoAgata;;;;;
05/10/2022;NORTHSIDE;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;PREFEITURA MUNICIPAL DE PINHAIS;0,00;-160,43;PAGTO ELETRON  COBRANCA RENOVACAO ALVARA AGATA 2022;FluxoAgata;;;;;
05/10/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;RECEITA FEDERAL;0,00;-244,13;PAGTO ELETRONICO TRIBUTO INTERNET --RECEITA FEDERAL/SP;FluxoAgata;;;;;
05/10/2022;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;RECEITA FEDERAL;0,00;-78,75;PAGTO ELETRONICO TRIBUTO INTERNET --RECEITA FEDERAL/SP;FluxoAgata;;;;;
07/10/2022;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-5000,00;2 PARCELA CONTRATO MAX;FluxoAgata;;;;;
14/10/2022;ÁGATA;ADMINISTRAÇÃO;ASSINATURA DIGITAL, CERTIFICAÇÃO;D4SIGN;0,00;-379,00;PAGTO ELETRON  COBRANCA D4SIGN;FluxoAgata;;;;;
18/10/2022;NORTHSIDE;CUSTO DO ATIVO;REGISTRO DE IMÓVEIS;CARTÓRIO DE REGISTRO DE NOVO HAMBURGO;0,00;-38,16;PAGTO ELETRON  COBRANCA CERTIDOES INCORPORACAO;FluxoAgata;;;;;
18/10/2022;NORTHSIDE;CUSTO DO ATIVO;REGISTRO DE IMÓVEIS;CARTÓRIO DE REGISTRO DE NOVO HAMBURGO;0,00;-38,16;PAGTO ELETRON  COBRANCA CERTIDOES INCORPORACAO;FluxoAgata;;;;;
